corp_code,stock_code,corp_name
00258421,035460,기산텔레콤
00103130,009810,MDS스피어
00111111,009190,대양금속
00760971,259960,크래프톤
01124653,236200,슈프리마
01136348,242040,나무AX
00769158,272110,케이엔제이
00122825,006490,프리티
00527464,072990,에이치시티
00109806,004440,삼일씨엔에스
00814786,131100,티엔엔터테인먼트
01130885,266470,바이오인프라생명과학
00111421,005870,휴니드테크놀러지스
00155586,024850,HLB이노베이션
00390365,051360,토비스
00145862,034590,인천도시가스
00620558,195990,루트K
00829380,128660,피제이메탈
00915508,148250,알엔투테크놀로지
01234507,267980,매일유업
00217947,034300,신세계건설
00164618,016790,현대사료
00120182,005940,NH투자증권
00304915,190650,코리아에셋투자증권
00120872,001080,만호제강
00525864,237750,피앤씨테크
00693651,121800,비덴트
00959229,258830,세종메디칼
00985686,182360,큐브엔터
01182259,314140,알피바이오
01802928,439960,코스모로보틱스
00609634,101390,아이엠
01207761,227100,프로브잇
00536329,106520,노블엠앤비
00232089,032980,바이온
01379129,0039P0,매드업
00113535,005880,대한해운
00346911,052770,아이톡시
00481454,073240,금호타이어
00351092,053700,삼보모터스
00351579,049470,비트플래닛
01037542,222160,엔피엑스
00681142,102280,쌍방울
00351454,043090,더테크놀로지
00811372,194700,노바렉스
00527491,101670,하이드로리튬
00261656,049550,잉크테크
00112332,085620,미래에셋생명
00130587,027040,서울전자통신
00412597,057050,현대홈쇼핑
01366000,323280,태성
00352499,042500,링네트
01085442,212310,오건에코텍
00126089,000300,DH오토넥스
01315042,340810,시선AI
01351080,358570,지아이이노베이션
00261285,036460,한국가스공사
00117072,005900,동양건설산업
00129013,011150,CJ씨푸드
00615723,123010,MSDI
01208885,267290,경동도시가스
00657224,461300,아이스크림미디어
00875307,255440,야스
01588897,417030,니어스랩
00105475,053260,금강철강
00119672,016740,두올
00158307,071840,롯데하이마트
00694942,115610,이미지스
00793155,220180,폴라리스AI핸디
01290248,276040,스코넥
01718407,478560,블랙야크아이앤씨
00199252,028300,HLB
01196313,263770,유에스티
01159233,248070,솔루엠
00406037,083660,CSA 코스믹
01026616,221800,지구홀딩스
00149804,002880,디와이에이
01064069,215480,토박스코리아
00936787,161000,애경케미칼
01326792,307870,비투엔
01336762,347700,스피어
01364297,322780,코퍼스코리아
01276327,299900,위지윅스튜디오
02031369,950260,인제니아테라퓨틱스
00103662,017040,광명전기
00249441,066790,씨씨에스
00542898,106080,케이이엠텍
00556615,087260,모바일어플라이언스
00146542,008500,일정실업
01307335,366030,나인앤컴퍼니
01029394,230360,에코마케팅
01987779,0164H0,한국제16호스팩
01626391,476040,오가노이드사이언스
00307028,053950,경남제약
00125725,016670,디모아
00605522,290690,아리바이오홀딩스
02038566,0218L0,네오뷰
01785700,467930,아이비케이에스제23호기업인수목적
01689035,452200,민테크
00106641,000270,기아
00396925,058970,엠로
01084364,208860,다산디엠씨
00264635,038680,에스넷
00249247,037270,YG PLUS
01419135,344860,이노진
01514227,458870,씨어스
00263371,039340,한국경제TV
00261373,038290,마크로젠
00201432,054220,비츠로시스
01728167,462980,아이지넷
01141599,261780,아리바이오LAB
00828497,128940,한미약품
00145880,004020,현대제철
00534701,396300,HT로보틱스
00595182,158430,아톤
01586923,386380,스카이랩스
00243979,084180,수성웹툰
00113492,004540,깨끗한나라
01265251,291650,츌립앤사이언스
01461730,483350,딜리셔스
00165680,008770,호텔신라
00642541,127120,제이에스링크
